created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
2021-01-08,2209401973,mds_uk,The @NHSVolResponder as well as @stjohnambulance are involved. StJohnA will accept members of the public who have not previously volunteered with them. A great organisation to join. #HelpUsHelpYou #COVID19 #COVIDVaccination #volunteering #VolunteersAreHeroes #NHS #NHSheroes,,London,involved stjohna accept members public not previously volunteered great organisation join helpushelpyou covid covidvacination volunteering voluntersareheroes nhs nhsheroes,"['involved', 'stjohna', 'accept', 'members', 'public', 'not', 'previously', 'volunteered', 'great', 'organisation', 'join', 'helpushelpyou', 'covid', 'covidvacination', 'volunteering', 'voluntersareheroes', 'nhs', 'nhsheroes']","['involved', 'stjohna', 'accept', 'member', 'public', 'not', 'previously', 'volunteered', 'great', 'organisation', 'join', 'helpushelpyou', 'covid', 'covidvacination', 'volunteering', 'voluntersareheroes', 'nh', 'nhsheroes']",involved stjohna accept member public not previously volunteered great organisation join helpushelpyou covid covidvacination volunteering voluntersareheroes nh nhsheroes,"[('involved', 'v'), ('stjohna', 'a'), ('accept', 'a'), ('members', 'n'), ('public', 'a'), ('not', 'r'), ('previously', 'r'), ('volunteered', 'v'), ('great', 'a'), ('organisation', 'n'), ('join', 'n'), ('helpushelpyou', 'n'), ('covid', 'a'), ('covidvacination', 'n'), ('volunteering', 'v'), ('voluntersareheroes', 'n'), ('nhs', 'r'), ('nhsheroes', 'n')]",  involve stjohna accept member public not previously volunteer great organisation join helpushelpyou covid covidvacination volunteer voluntersareheroes nhs nhsheroes,-0.75,0.1295,0.29444444444444445,1,-1,1
2021-01-08,465347207,freddiescovell,"@GoldenScarf2021 @adadnamedlee @_AthleticMuscle @BritishLiberty_ @BBCBreaking Vaccinating the vulnerable, yes. Most other people don't even become seriously ill with Covid.",,London,vaccinating vulnerable people not ill covid,"['vaccinating', 'vulnerable', 'people', 'not', 'ill', 'covid']","['vaccinating', 'vulnerable', 'people', 'not', 'ill', 'covid']",vaccinating vulnerable people not ill covid,"[('vaccinating', 'v'), ('vulnerable', 'a'), ('people', 'n'), ('not', 'r'), ('ill', 'v'), ('covid', 'n')]",  vaccinate vulnerable people not ill covid,-0.5,0.1109,-0.125,-1,-1,1
2021-01-08,3032301348,yanamosel,"@wizzair Hi, I am flying from London UK to St Petersburg, Russia next week. Do I need fit to fly covid certificate? And big thank you for keep it going👍👍",,London,flying london petersburg russia week fit fly covid certificate big thumbs thumbs,"['flying', 'london', 'petersburg', 'russia', 'week', 'fit', 'fly', 'covid', 'certificate', 'big', 'thumbs', 'thumbs']","['flying', 'london', 'petersburg', 'russia', 'week', 'fit', 'fly', 'covid', 'certificate', 'big', 'thumb', 'thumb']",flying london petersburg russia week fit fly covid certificate big thumb thumb,"[('flying', 'v'), ('london', 'a'), ('petersburg', 'n'), ('russia', 'n'), ('week', 'n'), ('fit', 'v'), ('fly', 'n'), ('covid', 'n'), ('certificate', 'n'), ('big', 'a'), ('thumbs', 'n'), ('thumbs', 'n')]",  fly london petersburg russia week fit fly covid certificate big thumb thumb,1.0,0.3612,0.5,1,1,1
2021-01-08,1267686097,jkdabrowska,"If you have #coronavirus symptoms, don’t go out, don’t see friends and don’t break the law. Please. And don’t forget to get tested! #COVID19 #Lockdown  https://t.co/ZwSCa4ORcO",,London,coronavirus symptoms not not friends not break law not forget tested covid lockdown,"['coronavirus', 'symptoms', 'not', 'not', 'friends', 'not', 'break', 'law', 'not', 'forget', 'tested', 'covid', 'lockdown']","['coronavirus', 'symptom', 'not', 'not', 'friend', 'not', 'break', 'law', 'not', 'forget', 'tested', 'covid', 'lockdown']",coronavirus symptom not not friend not break law not forget tested covid lockdown,"[('coronavirus', 'n'), ('symptoms', 'n'), ('not', 'r'), ('not', 'r'), ('friends', 'v'), ('not', 'r'), ('break', 'a'), ('law', 'n'), ('not', 'r'), ('forget', 'v'), ('tested', 'v'), ('covid', 'a'), ('lockdown', 'n')]",  coronavirus symptom not not friends not break law not forget test covid lockdown,-1.875,0.4245,0.0,0,-1,1
2021-01-08,1047312655,debattistaaaron,"@tc1415 This is genuinely disgraceful.   Not to mention that by *approaching* and surrounding these ladies, the police put them at greater risk of contracting Covid.",,London,genuinely disgraceful not mention approaching surrounding ladies police put greater risk contracting covid,"['genuinely', 'disgraceful', 'not', 'mention', 'approaching', 'surrounding', 'ladies', 'police', 'put', 'greater', 'risk', 'contracting', 'covid']","['genuinely', 'disgraceful', 'not', 'mention', 'approaching', 'surrounding', 'lady', 'police', 'put', 'greater', 'risk', 'contracting', 'covid']",genuinely disgraceful not mention approaching surrounding lady police put greater risk contracting covid,"[('genuinely', 'r'), ('disgraceful', 'a'), ('not', 'r'), ('mention', 'n'), ('approaching', 'v'), ('surrounding', 'v'), ('ladies', 'n'), ('police', 'n'), ('put', 'v'), ('greater', 'a'), ('risk', 'n'), ('contracting', 'n'), ('covid', 'n')]",  genuinely disgraceful not mention approach surround lady police put great risk contracting covid,-0.875,0.4588,0.6000000000000001,1,-1,1
2021-01-08,146385341,macchinamedia,@AndrewIrwin8 Brexit. I wished everyday we’d have something else to talk about. And the world gave us Covid,,London,brexit wished everyday talk world gave covid,"['brexit', 'wished', 'everyday', 'talk', 'world', 'gave', 'covid']","['brexit', 'wished', 'everyday', 'talk', 'world', 'gave', 'covid']",brexit wished everyday talk world gave covid,"[('brexit', 'n'), ('wished', 'v'), ('everyday', 'a'), ('talk', 'n'), ('world', 'n'), ('gave', 'v'), ('covid', 'n')]",  brexit wish everyday talk world give covid,-0.375,0.4019,-0.2,-1,-1,1
2021-01-08,32339974,pcapellauk,COVID-19: Single vaccine dose leads to 'greater risk.  This is what I have been saying as a former HIV campaigner activist. It’s the perfect scenario do develop a multi resistant variant. 29 of experience.   https://t.co/LhhftyHfJo,,London,covid single vaccine dose leads greater risk hiv campaigner activist perfect scenario develop multi resistant variant experience,"['covid', 'single', 'vaccine', 'dose', 'leads', 'greater', 'risk', 'hiv', 'campaigner', 'activist', 'perfect', 'scenario', 'develop', 'multi', 'resistant', 'variant', 'experience']","['covid', 'single', 'vaccine', 'dose', 'lead', 'greater', 'risk', 'hiv', 'campaigner', 'activist', 'perfect', 'scenario', 'develop', 'multi', 'resistant', 'variant', 'experience']",covid single vaccine dose lead greater risk hiv campaigner activist perfect scenario develop multi resistant variant experience,"[('covid', 'a'), ('single', 'a'), ('vaccine', 'n'), ('dose', 'n'), ('leads', 'v'), ('greater', 'a'), ('risk', 'n'), ('hiv', 'n'), ('campaigner', 'n'), ('activist', 'n'), ('perfect', 'v'), ('scenario', 'n'), ('develop', 'v'), ('multi', 'n'), ('resistant', 'a'), ('variant', 'a'), ('experience', 'n')]",  covid single vaccine dose lead great risk hiv campaigner activist perfect scenario develop multi resistant variant experience,-0.75,0.7717,0.5761904761904763,1,-1,1
2021-01-08,3111867220,catherinekontz,"@Leo_Geyer I can send you photos. It’s a score that is made to go from performer to performer with the idea everyone would play from the same physical. However, Woolen Laces and Woolen Yarn can also be adapted to the digital post-covid world ;)",,London,send photos score made performer performer idea play physical woolen laces woolen yarn adapted digital post covid world,"['send', 'photos', 'score', 'made', 'performer', 'performer', 'idea', 'play', 'physical', 'woolen', 'laces', 'woolen', 'yarn', 'adapted', 'digital', 'post', 'covid', 'world']","['send', 'photo', 'score', 'made', 'performer', 'performer', 'idea', 'play', 'physical', 'woolen', 'lace', 'woolen', 'yarn', 'adapted', 'digital', 'post', 'covid', 'world']",send photo score made performer performer idea play physical woolen lace woolen yarn adapted digital post covid world,"[('send', 'v'), ('photos', 'n'), ('score', 'r'), ('made', 'v'), ('performer', 'a'), ('performer', 'n'), ('idea', 'n'), ('play', 'v'), ('physical', 'a'), ('woolen', 'n'), ('laces', 'n'), ('woolen', 'v'), ('yarn', 'r'), ('adapted', 'v'), ('digital', 'a'), ('post', 'n'), ('covid', 'n'), ('world', 'n')]",  send photo score make performer performer idea play physical woolen lace woolen yarn adapt digital post covid world,0.5,0.34,-0.03333333333333333,-1,1,1
2021-01-08,151387291,andyfield1,"Great to see so many plasma &amp; blood donors @NHSBT Twickenham this morning. If you have had Covid, check out this link  https://t.co/lT7Pj5h3Rs&amp; if eligible please donate to help our sickest Covid patients. @ASPHFT @CSHSurrey @SuzRankin @flanman100 @andrealewisRRC @DThiruchelvam  https://t.co/Msb4T3Tmlr",,London,great plasma amp blood donors twickenham morning covid check link eligible donate sickest covid patients,"['great', 'plasma', 'amp', 'blood', 'donors', 'twickenham', 'morning', 'covid', 'check', 'link', 'eligible', 'donate', 'sickest', 'covid', 'patients']","['great', 'plasma', 'amp', 'blood', 'donor', 'twickenham', 'morning', 'covid', 'check', 'link', 'eligible', 'donate', 'sickest', 'covid', 'patient']",great plasma amp blood donor twickenham morning covid check link eligible donate sickest covid patient,"[('great', 'a'), ('plasma', 'n'), ('amp', 'n'), ('blood', 'n'), ('donors', 'n'), ('twickenham', 'v'), ('morning', 'n'), ('covid', 'n'), ('check', 'n'), ('link', 'n'), ('eligible', 'a'), ('donate', 'n'), ('sickest', 'a'), ('covid', 'n'), ('patients', 'n')]",  great plasma amp blood donor twickenham morning covid check link eligible donate sick covid patient,-0.25,0.2023,0.04285714285714287,1,-1,1
2021-01-08,960767672,anthonylsavage,Feedback Friday! Great work team! #bestadvice #covid19 #Tips #Leadership #Management #Motivation #Innovation #Business #mentalhealth #workplacehealth #HR #healthandsafety #employeewellbeing #mentalwellbeing #wellbeing #workplacewellbeing #hr #healthtech #TherapistsConnect  https://t.co/PBTuAGtQxr,"{'type': 'Point', 'coordinates': [51.36384, -0.17039359999999998]}",London,feedback friday great work team bestadvice covid tips leadership management motivation innovation business mentalhealth workplacehealth healthandsafety employewelbeing mentalwelbeing wellbeing workplacewelbeing healthtech therapistsconect,"['feedback', 'friday', 'great', 'work', 'team', 'bestadvice', 'covid', 'tips', 'leadership', 'management', 'motivation', 'innovation', 'business', 'mentalhealth', 'workplacehealth', 'healthandsafety', 'employewelbeing', 'mentalwelbeing', 'wellbeing', 'workplacewelbeing', 'healthtech', 'therapistsconect']","['feedback', 'friday', 'great', 'work', 'team', 'bestadvice', 'covid', 'tip', 'leadership', 'management', 'motivation', 'innovation', 'business', 'mentalhealth', 'workplacehealth', 'healthandsafety', 'employewelbeing', 'mentalwelbeing', 'wellbeing', 'workplacewelbeing', 'healthtech', 'therapistsconect']",feedback friday great work team bestadvice covid tip leadership management motivation innovation business mentalhealth workplacehealth healthandsafety employewelbeing mentalwelbeing wellbeing workplacewelbeing healthtech therapistsconect,"[('feedback', 'n'), ('friday', 'n'), ('great', 'a'), ('work', 'n'), ('team', 'n'), ('bestadvice', 'n'), ('covid', 'n'), ('tips', 'v'), ('leadership', 'n'), ('management', 'n'), ('motivation', 'n'), ('innovation', 'n'), ('business', 'n'), ('mentalhealth', 'n'), ('workplacehealth', 'n'), ('healthandsafety', 'n'), ('employewelbeing', 'v'), ('mentalwelbeing', 'v'), ('wellbeing', 'v'), ('workplacewelbeing', 'v'), ('healthtech', 'n'), ('therapistsconect', 'n')]",  feedback friday great work team bestadvice covid tip leadership management motivation innovation business mentalhealth workplacehealth healthandsafety employewelbeing mentalwelbeing wellbeing workplacewelbeing healthtech therapistsconect,0.0,0.8442,0.8,1,0,1
2021-01-08,172621258,the_borderfox,"@RoyalMailHelp hello, Can I get an update, on deliveries? I’ve been waiting for 3 weeks for my parcels and the supplies are vital to my business. I understand the situation with #COVID19 but surely Wandsworth sorting office. But can’t they do a delivery rota shift?",,London,update deliveries waiting weeks parcels supplies vital business understand situation covid surely wandsworth sorting office not delivery rota shift,"['update', 'deliveries', 'waiting', 'weeks', 'parcels', 'supplies', 'vital', 'business', 'understand', 'situation', 'covid', 'surely', 'wandsworth', 'sorting', 'office', 'not', 'delivery', 'rota', 'shift']","['update', 'delivery', 'waiting', 'week', 'parcel', 'supply', 'vital', 'business', 'understand', 'situation', 'covid', 'surely', 'wandsworth', 'sorting', 'office', 'not', 'delivery', 'rota', 'shift']",update delivery waiting week parcel supply vital business understand situation covid surely wandsworth sorting office not delivery rota shift,"[('update', 'a'), ('deliveries', 'n'), ('waiting', 'v'), ('weeks', 'n'), ('parcels', 'a'), ('supplies', 'n'), ('vital', 'a'), ('business', 'n'), ('understand', 'n'), ('situation', 'n'), ('covid', 'n'), ('surely', 'r'), ('wandsworth', 'a'), ('sorting', 'v'), ('office', 'n'), ('not', 'r'), ('delivery', 'n'), ('rota', 'n'), ('shift', 'n')]",  update delivery wait week parcels supply vital business understand situation covid surely wandsworth sort office not delivery rota shift,0.25,0.6249,0.3,1,1,1
2021-01-08,11297362,shaunnorris,"@koryodynasty @UKgovcomms Perhaps a little late, but nice to see that progress is being made to stop covid from freely entering the U.K. at ports of entry!  https://t.co/1nqVgkSMZS",,London,late nice progress made stop covid freely entering ports entry,"['late', 'nice', 'progress', 'made', 'stop', 'covid', 'freely', 'entering', 'ports', 'entry']","['late', 'nice', 'progress', 'made', 'stop', 'covid', 'freely', 'entering', 'port', 'entry']",late nice progress made stop covid freely entering port entry,"[('late', 'a'), ('nice', 'a'), ('progress', 'n'), ('made', 'v'), ('stop', 'n'), ('covid', 'n'), ('freely', 'r'), ('entering', 'v'), ('ports', 'n'), ('entry', 'n')]",  late nice progress make stop covid freely enter port entry,1.25,0.743,0.2333333333333333,1,1,1
2021-01-08,15340427,papadimitriou,"@dirktherabbit Exactly! It’s clearly easier for “integrated” airlines (though BA at T5 has a way), but these should be thought as part of the brand, the passenger experience: partner with labs, pre-buy in bulk, offer them on tickets, along with Covid insurances, create terminal pathways, etc.",,London,easier integrated airlines thought part brand passenger experience partner labs pre buy bulk offer tickets covid insurances create terminal pathways,"['easier', 'integrated', 'airlines', 'thought', 'part', 'brand', 'passenger', 'experience', 'partner', 'labs', 'pre', 'buy', 'bulk', 'offer', 'tickets', 'covid', 'insurances', 'create', 'terminal', 'pathways']","['easier', 'integrated', 'airline', 'thought', 'part', 'brand', 'passenger', 'experience', 'partner', 'lab', 'pre', 'buy', 'bulk', 'offer', 'ticket', 'covid', 'insurance', 'create', 'terminal', 'pathway']",easier integrated airline thought part brand passenger experience partner lab pre buy bulk offer ticket covid insurance create terminal pathway,"[('easier', 'r'), ('integrated', 'v'), ('airlines', 'n'), ('thought', 'v'), ('part', 'n'), ('brand', 'n'), ('passenger', 'n'), ('experience', 'n'), ('partner', 'n'), ('labs', 'n'), ('pre', 'n'), ('buy', 'v'), ('bulk', 'n'), ('offer', 'n'), ('tickets', 'v'), ('covid', 'a'), ('insurances', 'n'), ('create', 'v'), ('terminal', 'a'), ('pathways', 'n')]",  easier integrate airline think part brand passenger experience partner lab pre buy bulk offer ticket covid insurance create terminal pathway,-0.125,0.5994,0.0,0,-1,1
2021-01-08,552617924,scripregmaureen,Helpful update on progress on the @AstraZeneca COVID-19 vaccine in EU from @EMA_News head Emer Cooke.,,London,helpful update progress covid vaccine head emer cooke,"['helpful', 'update', 'progress', 'covid', 'vaccine', 'head', 'emer', 'cooke']","['helpful', 'update', 'progress', 'covid', 'vaccine', 'head', 'emer', 'cooke']",helpful update progress covid vaccine head emer cooke,"[('helpful', 'a'), ('update', 'a'), ('progress', 'n'), ('covid', 'n'), ('vaccine', 'n'), ('head', 'n'), ('emer', 'n'), ('cooke', 'n')]",  helpful update progress covid vaccine head emer cooke,0.25,0.6808,0.0,0,1,1
2021-01-08,4288082795,penny_soteris,A big thank you to @HeroSupportTeam and @Botannikalondon for donating lunch to our wonderful staff at the #Barnet hospital COVID-19 vaccine clinic ✨  @BokotaHeather @DeborahBalkwill @bevthomas66 @JAHamilton1974 @RoyalFreeNHS @BarnetHospChty  https://t.co/0OqgWFd1bZ,,London,big donating lunch wonderful staff barnet hospital covid vaccine clinic sparkles,"['big', 'donating', 'lunch', 'wonderful', 'staff', 'barnet', 'hospital', 'covid', 'vaccine', 'clinic', 'sparkles']","['big', 'donating', 'lunch', 'wonderful', 'staff', 'barnet', 'hospital', 'covid', 'vaccine', 'clinic', 'sparkle']",big donating lunch wonderful staff barnet hospital covid vaccine clinic sparkle,"[('big', 'a'), ('donating', 'n'), ('lunch', 'n'), ('wonderful', 'a'), ('staff', 'n'), ('barnet', 'n'), ('hospital', 'n'), ('covid', 'n'), ('vaccine', 'n'), ('clinic', 'n'), ('sparkles', 'n')]",  big donating lunch wonderful staff barnet hospital covid vaccine clinic sparkle,1.5,0.7579,0.5,1,1,1
2021-01-08,276438742,dorothy737,@mrshayleymoss @CMO_England Covid is giving ppl the impression of having severe probs breathing but lungs are clear. xrays shld be done to check lungs before oxygen. initially this was not happening and oxygen was given on appearance only,,London,covid giving impression severe probs breathing lungs clear xrays shld check lungs oxygen initially not happening oxygen appearance,"['covid', 'giving', 'impression', 'severe', 'probs', 'breathing', 'lungs', 'clear', 'xrays', 'shld', 'check', 'lungs', 'oxygen', 'initially', 'not', 'happening', 'oxygen', 'appearance']","['covid', 'giving', 'impression', 'severe', 'probs', 'breathing', 'lung', 'clear', 'xrays', 'shld', 'check', 'lung', 'oxygen', 'initially', 'not', 'happening', 'oxygen', 'appearance']",covid giving impression severe probs breathing lung clear xrays shld check lung oxygen initially not happening oxygen appearance,"[('covid', 'n'), ('giving', 'v'), ('impression', 'n'), ('severe', 'a'), ('probs', 'n'), ('breathing', 'v'), ('lungs', 'n'), ('clear', 'a'), ('xrays', 'n'), ('shld', 'r'), ('check', 'v'), ('lungs', 'n'), ('oxygen', 'v'), ('initially', 'r'), ('not', 'r'), ('happening', 'v'), ('oxygen', 'n'), ('appearance', 'n')]",  covid give impression severe probs breathe lung clear xrays shld check lung oxygen initially not happen oxygen appearance,-0.625,0.2263,0.05000000000000001,1,-1,1
2021-01-08,57239127,cordellcampbell,Powerful depiction and why COVID should be taken more seriously and the value of life held precious.,,London,powerful depiction covid life held precious,"['powerful', 'depiction', 'covid', 'life', 'held', 'precious']","['powerful', 'depiction', 'covid', 'life', 'held', 'precious']",powerful depiction covid life held precious,"[('powerful', 'a'), ('depiction', 'n'), ('covid', 'n'), ('life', 'n'), ('held', 'v'), ('precious', 'a')]",  powerful depiction covid life hold precious,0.625,0.7579,0.4,1,1,1
2021-01-08,1216482482,darwent_charles,"Only ten months late. Pretty good, by the standards of this clown-car government || People Will Now Need A Negative Covid Test To Enter UK After Huge Criticism Over Travel Rules - PoliticsHome  https://t.co/K60msfCYeY",,London,ten months late pretty good standards clown car government people negative covid test enter huge criticism travel rules politicshome,"['ten', 'months', 'late', 'pretty', 'good', 'standards', 'clown', 'car', 'government', 'people', 'negative', 'covid', 'test', 'enter', 'huge', 'criticism', 'travel', 'rules', 'politicshome']","['ten', 'month', 'late', 'pretty', 'good', 'standard', 'clown', 'car', 'government', 'people', 'negative', 'covid', 'test', 'enter', 'huge', 'criticism', 'travel', 'rule', 'politicshome']",ten month late pretty good standard clown car government people negative covid test enter huge criticism travel rule politicshome,"[('ten', 'a'), ('months', 'n'), ('late', 'a'), ('pretty', 'r'), ('good', 'a'), ('standards', 'n'), ('clown', 'a'), ('car', 'n'), ('government', 'n'), ('people', 'n'), ('negative', 'a'), ('covid', 'a'), ('test', 'n'), ('enter', 'n'), ('huge', 'a'), ('criticism', 'n'), ('travel', 'n'), ('rules', 'n'), ('politicshome', 'v')]",  ten month late pretty good standard clown car government people negative covid test enter huge criticism travel rule politicshome,-0.5,0.2023,0.10714285714285714,1,-1,1
2021-01-08,220394833,monascriebe,#ThisMorning @McInTweet SO FUNNY MADED MY MORNING  in lockdown with COVID #thankyou #lovemichaelmcintyre #michaelmcintyre,,London,thismorning funny maded morning lockdown covid thankyou lovemichaelmcintyre michaelmcintyre,"['thismorning', 'funny', 'maded', 'morning', 'lockdown', 'covid', 'thankyou', 'lovemichaelmcintyre', 'michaelmcintyre']","['thismorning', 'funny', 'maded', 'morning', 'lockdown', 'covid', 'thankyou', 'lovemichaelmcintyre', 'michaelmcintyre']",thismorning funny maded morning lockdown covid thankyou lovemichaelmcintyre michaelmcintyre,"[('thismorning', 'v'), ('funny', 'n'), ('maded', 'v'), ('morning', 'n'), ('lockdown', 'n'), ('covid', 'n'), ('thankyou', 'n'), ('lovemichaelmcintyre', 'v'), ('michaelmcintyre', 'n')]",  thismorning funny maded morning lockdown covid thankyou lovemichaelmcintyre michaelmcintyre,0.0,0.4404,0.25,1,0,1
2021-01-08,141254072,markacbrown,Had a great time grabbing the last bit of narrative for @DeadOnTheVineM1. Skeleton crew and Covid safe it looks great. Holy shit was it cold. Luckily I'm not an actor and so could wrap up lovely and warm. #careerchoices #deadonthevine #filmmaking #featurefilm  https://t.co/rUpnzAE7Bt,,London,great time grabbing bit narrative skeleton crew covid safe great holy shit cold luckily not actor wrap lovely warm carerchoices deadonthevine filmaking featurefilm,"['great', 'time', 'grabbing', 'bit', 'narrative', 'skeleton', 'crew', 'covid', 'safe', 'great', 'holy', 'shit', 'cold', 'luckily', 'not', 'actor', 'wrap', 'lovely', 'warm', 'carerchoices', 'deadonthevine', 'filmaking', 'featurefilm']","['great', 'time', 'grabbing', 'bit', 'narrative', 'skeleton', 'crew', 'covid', 'safe', 'great', 'holy', 'shit', 'cold', 'luckily', 'not', 'actor', 'wrap', 'lovely', 'warm', 'carerchoices', 'deadonthevine', 'filmaking', 'featurefilm']",great time grabbing bit narrative skeleton crew covid safe great holy shit cold luckily not actor wrap lovely warm carerchoices deadonthevine filmaking featurefilm,"[('great', 'a'), ('time', 'n'), ('grabbing', 'v'), ('bit', 'r'), ('narrative', 'a'), ('skeleton', 'n'), ('crew', 'n'), ('covid', 'n'), ('safe', 'a'), ('great', 'a'), ('holy', 'n'), ('shit', 'v'), ('cold', 'a'), ('luckily', 'r'), ('not', 'r'), ('actor', 'a'), ('wrap', 'n'), ('lovely', 'r'), ('warm', 'a'), ('carerchoices', 'n'), ('deadonthevine', 'v'), ('filmaking', 'v'), ('featurefilm', 'n')]",  great time grab bit narrative skeleton crew covid safe great holy shit cold luckily not actor wrap lovely warm carerchoices deadonthevine filmaking featurefilm,-0.875,0.8634,0.2791666666666667,1,-1,1
2021-01-08,15529014,spiderj,"@EcoWitch @dg252 @AdamWagner1 Quite. It's one of those self-certifying things. Management say they have followed Govt guidelines so they are 'Covid-Safe'. Therefore there's apparently no way to catch Covid in shul, because apparently the virus also follows Govt guidelines 🤦🏻‍♂️",,London,certifying things management govt guidelines covid safe apparently no catch covid shul apparently virus govt guidelines man facepalming light skin tone,"['certifying', 'things', 'management', 'govt', 'guidelines', 'covid', 'safe', 'apparently', 'no', 'catch', 'covid', 'shul', 'apparently', 'virus', 'govt', 'guidelines', 'man', 'facepalming', 'light', 'skin', 'tone']","['certifying', 'thing', 'management', 'govt', 'guideline', 'covid', 'safe', 'apparently', 'no', 'catch', 'covid', 'shul', 'apparently', 'virus', 'govt', 'guideline', 'man', 'facepalming', 'light', 'skin', 'tone']",certifying thing management govt guideline covid safe apparently no catch covid shul apparently virus govt guideline man facepalming light skin tone,"[('certifying', 'v'), ('things', 'n'), ('management', 'n'), ('govt', 'n'), ('guidelines', 'n'), ('covid', 'v'), ('safe', 'a'), ('apparently', 'r'), ('no', None), ('catch', 'n'), ('covid', 'n'), ('shul', 'n'), ('apparently', 'r'), ('virus', 'a'), ('govt', 'a'), ('guidelines', 'n'), ('man', 'n'), ('facepalming', 'v'), ('light', 'a'), ('skin', 'n'), ('tone', 'n')]",  certify thing management govt guideline covid safe apparently no catch covid shul apparently virus govt guideline man facepalming light skin tone,-0.125,0.1779,0.23125,1,-1,1
2021-01-08,55210921,sandraspeccy,@piersmorgan Chiswick elderly waiting 2 hours in the freezing cold for Covid vaccine  https://t.co/AErR2mjoTC,,London,chiswick elderly waiting hours freezing cold covid vaccine,"['chiswick', 'elderly', 'waiting', 'hours', 'freezing', 'cold', 'covid', 'vaccine']","['chiswick', 'elderly', 'waiting', 'hour', 'freezing', 'cold', 'covid', 'vaccine']",chiswick elderly waiting hour freezing cold covid vaccine,"[('chiswick', 'a'), ('elderly', 'a'), ('waiting', 'n'), ('hours', 'n'), ('freezing', 'v'), ('cold', 'a'), ('covid', 'n'), ('vaccine', 'n')]",  chiswick elderly waiting hour freeze cold covid vaccine,-0.25,0.0516,-0.6,-1,-1,1
2021-01-08,55210921,sandraspeccy,"@piersmorgan is this right surely all these elderly people that queued for two hours in Chiswick yesterday for the Covid vaccine they would have been utterly freezing, some in Zimmer frames and also wheelchairs",,London,surely elderly people queued hours chiswick yesterday covid vaccine utterly freezing zimmer frames wheelchairs,"['surely', 'elderly', 'people', 'queued', 'hours', 'chiswick', 'yesterday', 'covid', 'vaccine', 'utterly', 'freezing', 'zimmer', 'frames', 'wheelchairs']","['surely', 'elderly', 'people', 'queued', 'hour', 'chiswick', 'yesterday', 'covid', 'vaccine', 'utterly', 'freezing', 'zimmer', 'frame', 'wheelchair']",surely elderly people queued hour chiswick yesterday covid vaccine utterly freezing zimmer frame wheelchair,"[('surely', 'r'), ('elderly', 'a'), ('people', 'n'), ('queued', 'v'), ('hours', 'n'), ('chiswick', 'n'), ('yesterday', 'n'), ('covid', 'v'), ('vaccine', 'n'), ('utterly', 'r'), ('freezing', 'v'), ('zimmer', 'n'), ('frames', 'n'), ('wheelchairs', 'v')]",  surely elderly people queue hour chiswick yesterday covid vaccine utterly freeze zimmer frame wheelchairs,1.25,0.5256,0.25,1,1,1
2021-01-08,2320861880,imecewomen,"#imecewomenscentre #covid_19 #covit19 #corona #korona #lockdown @ London, United Kingdom  https://t.co/8HW7Nj4TKd","{'type': 'Point', 'coordinates': [51.5141, -0.10940000000000001]}",London,imecewomenscentre covid covit corona korona lockdown london united kingdom,"['imecewomenscentre', 'covid', 'covit', 'corona', 'korona', 'lockdown', 'london', 'united', 'kingdom']","['imecewomenscentre', 'covid', 'covit', 'corona', 'korona', 'lockdown', 'london', 'united', 'kingdom']",imecewomenscentre covid covit corona korona lockdown london united kingdom,"[('imecewomenscentre', 'n'), ('covid', 'n'), ('covit', 'n'), ('corona', 'n'), ('korona', 'v'), ('lockdown', 'a'), ('london', 'n'), ('united', 'a'), ('kingdom', 'n')]",  imecewomenscentre covid covit corona korona lockdown london united kingdom,0.0,0.4215,0.0,0,0,1
2021-01-08,16254427,marksharon_dp,"@Roydini25 @KenRoberts112 Hate to be morbid but if she tests positive for COVID, where 24%+ infections occur, she can be added to the COVID statistics. Make sure your family and friends know this.",,London,hate morbid tests positive covid infections occur added covid statistics make family friends,"['hate', 'morbid', 'tests', 'positive', 'covid', 'infections', 'occur', 'added', 'covid', 'statistics', 'make', 'family', 'friends']","['hate', 'morbid', 'test', 'positive', 'covid', 'infection', 'occur', 'added', 'covid', 'statistic', 'make', 'family', 'friend']",hate morbid test positive covid infection occur added covid statistic make family friend,"[('hate', 'n'), ('morbid', 'n'), ('tests', 'n'), ('positive', 'a'), ('covid', 'a'), ('infections', 'n'), ('occur', 'v'), ('added', 'v'), ('covid', 'n'), ('statistics', 'n'), ('make', 'v'), ('family', 'n'), ('friends', 'n')]",  hate morbid test positive covid infection occur add covid statistic make family friend,0.625,0.4767,-0.2863636363636364,-1,1,1
2021-01-08,70236308,timbeasley101,"So happy, mum getting her COVID-19 vaccination tomorrow",,London,happy mum covid vaccination tomorrow,"['happy', 'mum', 'covid', 'vaccination', 'tomorrow']","['happy', 'mum', 'covid', 'vaccination', 'tomorrow']",happy mum covid vaccination tomorrow,"[('happy', 'a'), ('mum', 'n'), ('covid', 'n'), ('vaccination', 'n'), ('tomorrow', 'n')]",  happy mum covid vaccination tomorrow,1.0,0.5719,0.8,1,1,1
